job_post_id,company_id,job_title,position_id,position_name_th,position_name_en,job_type,job_sub_type,communication_language_id,province_id,sub_district_id,district_id,employment_type_id,Work_location_type_id,income_min,income_max,is_display_income,job_detail,job_summary,is_open_ended,open_date,end_date,is_created_new_pool,candidate_pool_id,is_published,is_actiive,job_post_status,Working_time,created_by,created_at,updated_by,updated_at
JOB-202601921,COMP-202600008,รับสมัคร Data Analyst (นักวิเคราะห์ข้อมูล),6,นักวิเคราะห์ข้อมูล,Data Analyst,Business,Analytics,2,9,9,9,1,1,61200,75600,True,"We are looking for a Data Analyst who can contribute from day one, communicate clearly, and work with technologies such as SQL, Business Intelligence, Presentation, Communication. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Analyst using SQL, Business Intelligence, Presentation, Communication and collaborating with cross-functional teams.",True,2026-03-13,2026-05-12,True,POOL-0002,True,True,open,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601922,COMP-202600001,รับสมัคร DevOps Engineer (วิศวกร DevOps),5,วิศวกร DevOps,DevOps Engineer,IT,Infrastructure,2,10,10,10,1,1,72500,90000,False,"We are looking for a DevOps Engineer who can contribute from day one, communicate clearly, and work with technologies such as Kubernetes, Docker, GitHub Actions, CI/CD, Linux. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a DevOps Engineer using Kubernetes, Docker, GitHub Actions, CI/CD and collaborating with cross-functional teams.",False,2026-03-29,2026-07-25,True,POOL-0003,True,True,closed,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601923,COMP-202600003,รับสมัคร Front-end Developer (นักพัฒนา Front-end),7,นักพัฒนา Front-end,Front-end Developer,IT,Development,1,2,2,2,1,3,66500,82250,True,"We are looking for a Web Developer who can contribute from day one, communicate clearly, and work with technologies such as Node.js, JavaScript, Git, REST API, React. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Web Developer using Node.js, JavaScript, Git, REST API and collaborating with cross-functional teams.",False,2026-01-11,2026-04-06,True,POOL-0001,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601924,COMP-202600001,รับสมัคร Front-end Developer (นักพัฒนา Front-end),3,นักพัฒนา Front-end,Front-end Developer,IT,Development,1,6,6,6,1,3,39600,48600,True,"We are looking for a Programmer who can contribute from day one, communicate clearly, and work with technologies such as Docker, REST API, SQL, JavaScript, OOP. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Programmer using Docker, REST API, SQL, JavaScript and collaborating with cross-functional teams.",False,2026-01-15,2026-03-20,True,POOL-0001,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601925,COMP-202600005,รับสมัคร Back-end Developer (นักพัฒนา Back-end),4,นักพัฒนา Back-end,Back-end Developer,IT,Development,1,13,13,13,1,3,43750,54250,False,"We are looking for a Web Developer who can contribute from day one, communicate clearly, and work with technologies such as Git, SQL, TypeScript, REST API. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Web Developer using Git, SQL, TypeScript, REST API and collaborating with cross-functional teams.",False,2026-02-11,2026-04-16,True,POOL-0001,True,True,open,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601926,COMP-202600002,รับสมัคร UX/UI Designer (นักออกแบบ UX/UI),2,นักออกแบบ UX/UI,UX/UI Designer,Design,Product Design,1,11,11,11,1,1,33250,40250,True,"We are looking for a UX/UI Designer who can contribute from day one, communicate clearly, and work with technologies such as UX Design, UI Design, Problem Solving, Design Systems, Figma. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a UX/UI Designer using UX Design, UI Design, Problem Solving, Design Systems and collaborating with cross-functional teams.",False,2026-02-13,2026-04-03,True,POOL-0005,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601927,COMP-202600005,รับสมัคร DevOps Engineer (วิศวกร DevOps),2,วิศวกร DevOps,DevOps Engineer,Engineering,Construction,2,3,3,3,3,1,36100,43700,False,"We are looking for a Civil Engineer who can contribute from day one, communicate clearly, and work with technologies such as Site Supervision, Problem Solving, AutoCAD, Excel. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Civil Engineer using Site Supervision, Problem Solving, AutoCAD, Excel and collaborating with cross-functional teams.",True,2026-01-02,2026-02-18,True,POOL-0005,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601928,COMP-202600004,รับสมัคร DevOps Engineer (วิศวกร DevOps),4,วิศวกร DevOps,DevOps Engineer,IT,Infrastructure,2,14,14,14,3,4,62500,77500,False,"We are looking for a DevOps Engineer who can contribute from day one, communicate clearly, and work with technologies such as Terraform, Security, CI/CD, Kubernetes. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a DevOps Engineer using Terraform, Security, CI/CD, Kubernetes and collaborating with cross-functional teams.",True,2026-03-08,2026-06-01,True,POOL-0003,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601929,COMP-202600007,รับสมัคร UX/UI Designer (นักออกแบบ UX/UI),1,นักออกแบบ UX/UI,UX/UI Designer,Design,Product Design,1,6,6,6,3,2,29750,36750,True,"We are looking for a UX/UI Designer who can contribute from day one, communicate clearly, and work with technologies such as Presentation, User Research, Prototyping, Communication, UX Design. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a UX/UI Designer using Presentation, User Research, Prototyping, Communication and collaborating with cross-functional teams.",True,2026-01-21,2026-04-06,True,POOL-0005,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601930,COMP-202600003,รับสมัคร Full Stack Developer (นักพัฒนา Full Stack),3,นักพัฒนา Full Stack,Full Stack Developer,IT,Development,2,8,8,8,1,2,38500,47250,False,"We are looking for a Web Developer who can contribute from day one, communicate clearly, and work with technologies such as Git, TypeScript, SQL, Node.js. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Web Developer using Git, TypeScript, SQL, Node.js and collaborating with cross-functional teams.",True,2026-01-28,2026-05-01,True,POOL-0001,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601931,COMP-202600001,รับสมัคร AI / Machine Learning Engineer (วิศวกร AI/ML),6,วิศวกร AI/ML,AI / Machine Learning Engineer,Engineering,Construction,2,2,2,2,1,1,64600,79800,True,"We are looking for a Civil Engineer who can contribute from day one, communicate clearly, and work with technologies such as Construction Management, Excel, AutoCAD, Problem Solving. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Civil Engineer using Construction Management, Excel, AutoCAD, Problem Solving and collaborating with cross-functional teams.",True,2026-02-05,2026-05-15,True,POOL-0005,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601932,COMP-202600002,รับสมัคร Data Engineer (วิศวกรข้อมูล),1,วิศวกรข้อมูล,Data Engineer,IT,Engineering,2,9,9,9,1,3,39100,48300,True,"We are looking for a Data Engineer who can contribute from day one, communicate clearly, and work with technologies such as Docker, Python, Airflow, Problem Solving. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Engineer using Docker, Python, Airflow, Problem Solving and collaborating with cross-functional teams.",False,2026-03-16,2026-06-05,True,POOL-0002,True,True,closed,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601933,COMP-202600008,รับสมัคร Data Engineer (วิศวกรข้อมูล),3,วิศวกรข้อมูล,Data Engineer,IT,Engineering,2,5,5,5,1,3,50600,62100,False,"We are looking for a Data Engineer who can contribute from day one, communicate clearly, and work with technologies such as Python, Spark, Data Engineering, Problem Solving. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Engineer using Python, Spark, Data Engineering, Problem Solving and collaborating with cross-functional teams.",False,2026-02-01,2026-03-31,True,POOL-0002,True,True,closed,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601934,COMP-202600007,รับสมัคร Product Manager (PM) (ผู้จัดการผลิตภัณฑ์),4,ผู้จัดการผลิตภัณฑ์,Product Manager (PM),Business,Finance,1,2,2,2,1,1,40000,49600,False,"We are looking for a Accountant who can contribute from day one, communicate clearly, and work with technologies such as Detail-Oriented, Communication, Budgeting & Forecasting, VAT, Problem Solving. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Accountant using Detail-Oriented, Communication, Budgeting & Forecasting, VAT and collaborating with cross-functional teams.",False,2026-03-20,2026-06-14,True,POOL-0004,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601935,COMP-202600006,รับสมัคร Network / System Engineer (วิศวกรระบบและเครือข่าย),6,วิศวกรระบบและเครือข่าย,Network / System Engineer,IT,Support,1,14,14,14,3,1,47600,58800,False,"We are looking for a IT Support who can contribute from day one, communicate clearly, and work with technologies such as Office 365, Windows Server, VPN, Problem Solving, Documentation. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a IT Support using Office 365, Windows Server, VPN, Problem Solving and collaborating with cross-functional teams.",True,2026-03-01,2026-05-08,True,POOL-0003,False,True,draft,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601936,COMP-202600006,รับสมัคร Network / System Engineer (วิศวกรระบบและเครือข่าย),3,วิศวกรระบบและเครือข่าย,Network / System Engineer,IT,Operations,1,11,11,11,3,1,46200,56700,True,"We are looking for a System Engineer who can contribute from day one, communicate clearly, and work with technologies such as Networking, Git, Python, Monitoring, Active Directory. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a System Engineer using Networking, Git, Python, Monitoring and collaborating with cross-functional teams.",False,2026-02-06,2026-05-26,True,POOL-0001,False,True,draft,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601937,COMP-202600004,รับสมัคร Business Analyst (BA) (นักวิเคราะห์ธุรกิจ),3,นักวิเคราะห์ธุรกิจ,Business Analyst (BA),Business,Marketing,1,8,8,8,1,3,35200,43200,False,"We are looking for a Digital Marketer who can contribute from day one, communicate clearly, and work with technologies such as Meta Ads (Facebook/Instagram), Google Analytics 4, Content Marketing, Communication. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Digital Marketer using Meta Ads (Facebook/Instagram), Google Analytics 4, Content Marketing, Communication and collaborating with cross-functional teams.",True,2026-03-04,2026-06-12,True,POOL-0004,False,True,draft,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601938,COMP-202600001,รับสมัคร Data Engineer (วิศวกรข้อมูล),3,วิศวกรข้อมูล,Data Engineer,IT,Engineering,1,1,1,1,1,3,50600,62100,True,"We are looking for a Data Engineer who can contribute from day one, communicate clearly, and work with technologies such as SQL, ETL, Docker, Airflow. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Engineer using SQL, ETL, Docker, Airflow and collaborating with cross-functional teams.",True,2026-01-18,2026-04-11,True,POOL-0002,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601939,COMP-202600002,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),3,นักวิทยาศาสตร์ข้อมูล,Data Scientist,Business,Analytics,2,10,10,10,1,5,52800,64800,True,"We are looking for a Data Scientist who can contribute from day one, communicate clearly, and work with technologies such as Tableau, Pandas, Python, Scikit-learn, A/B Testing. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Scientist using Tableau, Pandas, Python, Scikit-learn and collaborating with cross-functional teams.",False,2026-01-25,2026-03-12,True,POOL-0002,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601940,COMP-202600006,รับสมัคร Data Engineer (วิศวกรข้อมูล),4,วิศวกรข้อมูล,Data Engineer,IT,Engineering,2,14,14,14,1,4,57500,71300,True,"We are looking for a Data Engineer who can contribute from day one, communicate clearly, and work with technologies such as Docker, SQL, Spark, Data Engineering. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Engineer using Docker, SQL, Spark, Data Engineering and collaborating with cross-functional teams.",True,2026-03-31,2026-07-25,True,POOL-0002,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601941,COMP-202600008,รับสมัคร Business Analyst (BA) (นักวิเคราะห์ธุรกิจ),4,นักวิเคราะห์ธุรกิจ,Business Analyst (BA),Business,Finance,1,7,7,7,1,1,40000,49600,True,"We are looking for a Accountant who can contribute from day one, communicate clearly, and work with technologies such as Problem Solving, Communication, Account Reconciliation, VAT. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Accountant using Problem Solving, Communication, Account Reconciliation, VAT and collaborating with cross-functional teams.",True,2026-01-30,2026-05-16,True,POOL-0004,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601942,COMP-202600004,รับสมัคร Cybersecurity Analyst (นักวิเคราะห์ความปลอดภัยไซเบอร์),1,นักวิเคราะห์ความปลอดภัยไซเบอร์,Cybersecurity Analyst,IT,Security,1,13,13,13,1,1,39950,49350,True,"We are looking for a Cybersecurity Analyst who can contribute from day one, communicate clearly, and work with technologies such as Risk Assessment, Network Troubleshooting, Problem Solving, Linux. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Cybersecurity Analyst using Risk Assessment, Network Troubleshooting, Problem Solving, Linux and collaborating with cross-functional teams.",True,2026-02-21,2026-04-17,True,POOL-0003,False,True,draft,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601943,COMP-202600004,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),2,นักวิทยาศาสตร์ข้อมูล,Data Scientist,Business,Analytics,1,4,4,4,3,2,45600,55199,True,"We are looking for a Data Scientist who can contribute from day one, communicate clearly, and work with technologies such as Pandas, Feature Engineering, Scikit-learn, Statistics. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Scientist using Pandas, Feature Engineering, Scikit-learn, Statistics and collaborating with cross-functional teams.",True,2026-03-27,2026-07-02,True,POOL-0002,True,True,open,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601944,COMP-202600005,รับสมัคร System Analyst (SA) (นักวิเคราะห์ระบบ),3,นักวิเคราะห์ระบบ,System Analyst (SA),Business,Finance,2,7,7,7,1,1,35200,43200,True,"We are looking for a Accountant who can contribute from day one, communicate clearly, and work with technologies such as Account Reconciliation, VAT, Excel (Advanced), Internal Controls. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Accountant using Account Reconciliation, VAT, Excel (Advanced), Internal Controls and collaborating with cross-functional teams.",False,2026-01-28,2026-03-18,True,POOL-0004,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601945,COMP-202600005,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),6,นักวิทยาศาสตร์ข้อมูล,Data Scientist,Business,Analytics,1,9,9,9,1,1,81600,100800,True,"We are looking for a Data Scientist who can contribute from day one, communicate clearly, and work with technologies such as Feature Engineering, Statistics, Data Visualization, Pandas, A/B Testing. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Scientist using Feature Engineering, Statistics, Data Visualization, Pandas and collaborating with cross-functional teams.",True,2026-02-12,2026-06-04,True,POOL-0002,False,True,draft,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601946,COMP-202600003,รับสมัคร Network / System Engineer (วิศวกรระบบและเครือข่าย),5,วิศวกรระบบและเครือข่าย,Network / System Engineer,IT,Operations,1,3,3,3,1,3,60900,75600,True,"We are looking for a System Engineer who can contribute from day one, communicate clearly, and work with technologies such as Networking, Windows Server, Shell Scripting, Linux, Docker. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a System Engineer using Networking, Windows Server, Shell Scripting, Linux and collaborating with cross-functional teams.",True,2026-01-24,2026-04-11,True,POOL-0001,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601947,COMP-202600005,รับสมัคร Software Tester / QA (นักทดสอบซอฟต์แวร์),5,นักทดสอบซอฟต์แวร์,Software Tester / QA,IT,Support,2,5,5,5,3,3,40600,50400,True,"We are looking for a IT Support who can contribute from day one, communicate clearly, and work with technologies such as Documentation, Hardware Maintenance, Helpdesk Support, Network Troubleshooting, Problem Solving. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a IT Support using Documentation, Hardware Maintenance, Helpdesk Support, Network Troubleshooting and collaborating with cross-functional teams.",True,2026-03-30,2026-07-13,True,POOL-0003,True,True,open,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601948,COMP-202600008,รับสมัคร Data Analyst (นักวิเคราะห์ข้อมูล),2,นักวิเคราะห์ข้อมูล,Data Analyst,Business,Finance,2,10,10,10,1,1,30400,36800,False,"We are looking for a Accountant who can contribute from day one, communicate clearly, and work with technologies such as Tax Compliance, Problem Solving, Budgeting & Forecasting, Internal Controls, VAT. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Accountant using Tax Compliance, Problem Solving, Budgeting & Forecasting, Internal Controls and collaborating with cross-functional teams.",True,2026-03-10,2026-05-20,True,POOL-0004,True,True,closed,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601949,COMP-202600009,รับสมัคร Product Manager (PM) (ผู้จัดการผลิตภัณฑ์),3,ผู้จัดการผลิตภัณฑ์,Product Manager (PM),Business,Finance,2,14,14,14,3,2,35200,43200,True,"We are looking for a Accountant who can contribute from day one, communicate clearly, and work with technologies such as Internal Controls, Communication, VAT, Problem Solving. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Accountant using Internal Controls, Communication, VAT, Problem Solving and collaborating with cross-functional teams.",False,2026-03-31,2026-07-29,True,POOL-0004,False,True,draft,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601950,COMP-202600002,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),4,นักวิทยาศาสตร์ข้อมูล,Data Scientist,Business,Analytics,1,9,9,9,1,3,60000,74400,True,"We are looking for a Data Scientist who can contribute from day one, communicate clearly, and work with technologies such as Statistics, Python, Machine Learning, Data Visualization. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Scientist using Statistics, Python, Machine Learning, Data Visualization and collaborating with cross-functional teams.",True,2026-02-26,2026-04-19,True,POOL-0002,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601951,COMP-202600008,รับสมัคร UX/UI Designer (นักออกแบบ UX/UI),2,นักออกแบบ UX/UI,UX/UI Designer,Design,Product Design,1,5,5,5,1,2,33250,40250,True,"We are looking for a UX/UI Designer who can contribute from day one, communicate clearly, and work with technologies such as Presentation, Figma, Design Systems, Prototyping. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a UX/UI Designer using Presentation, Figma, Design Systems, Prototyping and collaborating with cross-functional teams.",True,2026-01-13,2026-04-10,True,POOL-0005,True,True,open,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601952,COMP-202600003,รับสมัคร Data Analyst (นักวิเคราะห์ข้อมูล),2,นักวิเคราะห์ข้อมูล,Data Analyst,Business,Analytics,1,11,11,11,3,1,34200,41400,True,"We are looking for a Data Analyst who can contribute from day one, communicate clearly, and work with technologies such as Python, SQL, Business Intelligence, Power BI. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Analyst using Python, SQL, Business Intelligence, Power BI and collaborating with cross-functional teams.",True,2026-01-02,2026-03-13,True,POOL-0002,True,True,closed,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601953,COMP-202600009,รับสมัคร QA Automation Engineer (วิศวกร QA อัตโนมัติ),4,วิศวกร QA อัตโนมัติ,QA Automation Engineer,IT,Support,2,4,4,4,1,1,35000,43400,True,"We are looking for a IT Support who can contribute from day one, communicate clearly, and work with technologies such as Customer Service, Problem Solving, Windows Server, Active Directory, Helpdesk Support. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a IT Support using Customer Service, Problem Solving, Windows Server, Active Directory and collaborating with cross-functional teams.",True,2026-01-09,2026-02-25,True,POOL-0003,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601954,COMP-202600009,รับสมัคร DevOps Engineer (วิศวกร DevOps),3,วิศวกร DevOps,DevOps Engineer,IT,Infrastructure,2,13,13,13,1,5,55000,67500,False,"We are looking for a DevOps Engineer who can contribute from day one, communicate clearly, and work with technologies such as Ansible, Linux, Security, CI/CD, AWS. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a DevOps Engineer using Ansible, Linux, Security, CI/CD and collaborating with cross-functional teams.",False,2026-03-10,2026-05-23,True,POOL-0003,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601955,COMP-202600002,รับสมัคร Cloud Engineer (วิศวกร Cloud),1,วิศวกร Cloud,Cloud Engineer,Engineering,Construction,1,9,9,9,3,1,32300,39900,False,"We are looking for a Civil Engineer who can contribute from day one, communicate clearly, and work with technologies such as AutoCAD, Construction Management, Project Management, Excel. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Civil Engineer using AutoCAD, Construction Management, Project Management, Excel and collaborating with cross-functional teams.",True,2026-03-24,2026-05-17,True,POOL-0005,True,True,open,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601956,COMP-202600007,รับสมัคร Front-end Developer (นักพัฒนา Front-end),1,นักพัฒนา Front-end,Front-end Developer,IT,Development,2,12,12,12,3,1,29750,36750,True,"We are looking for a Web Developer who can contribute from day one, communicate clearly, and work with technologies such as CSS, TypeScript, Git, JavaScript. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Web Developer using CSS, TypeScript, Git, JavaScript and collaborating with cross-functional teams.",False,2026-03-28,2026-07-24,True,POOL-0001,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601957,COMP-202600007,รับสมัคร Data Engineer (วิศวกรข้อมูล),4,วิศวกรข้อมูล,Data Engineer,IT,Engineering,1,10,10,10,1,3,57500,71300,True,"We are looking for a Data Engineer who can contribute from day one, communicate clearly, and work with technologies such as AWS, Airflow, Spark, Python, Data Engineering. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Data Engineer using AWS, Airflow, Spark, Python and collaborating with cross-functional teams.",False,2026-02-14,2026-05-01,True,POOL-0002,True,True,open,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601958,COMP-202600006,รับสมัคร Network / System Engineer (วิศวกรระบบและเครือข่าย),8,วิศวกรระบบและเครือข่าย,Network / System Engineer,Engineering,Construction,2,5,5,5,3,1,79800,98800,False,"We are looking for a Civil Engineer who can contribute from day one, communicate clearly, and work with technologies such as Site Supervision, BOQ Estimation, Leadership, Negotiation, Excel. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Civil Engineer using Site Supervision, BOQ Estimation, Leadership, Negotiation and collaborating with cross-functional teams.",False,2026-03-31,2026-06-07,True,POOL-0005,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JOB-202601959,COMP-202600003,รับสมัคร Back-end Developer (นักพัฒนา Back-end),4,นักพัฒนา Back-end,Back-end Developer,IT,Development,2,4,4,4,3,3,43750,54250,False,"We are looking for a Web Developer who can contribute from day one, communicate clearly, and work with technologies such as HTML, React, JavaScript, TypeScript, Node.js. Experience with team delivery, execution quality, and continuous improvement is strongly preferred.","Responsible for delivering outcomes as a Web Developer using HTML, React, JavaScript, TypeScript and collaborating with cross-functional teams.",True,2026-03-13,2026-06-10,True,POOL-0001,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
