job_candidate_id,learner_id,job_post_id,candidate_pool_id,candidate_status,source,resume_id,other_documenet_path,other_document_name,other_document_type,other_document_size,is_archived,job_candidate_tag_id,created_by,created_at,updated_by,updated_at
JC3913F367941B49EC,LNR-202601072,JOB-202600356,POOL-0003,applied,direct_apply,RSM67FF945517C545CB,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC9E19049E5B904E2C,LNR-202607474,JOB-202600933,POOL-0004,interview,direct_apply,RSM1EFCC6FE4A3B4E79,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC41447ED9C0FD4D23,LNR-202609299,JOB-202602221,POOL-0003,rejected,recommendation,RSM6225D96EF3234AD9,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC877F4BFB90EC4C4E,LNR-202605215,JOB-202602897,POOL-0002,applied,pool,RSMB024F1B777764536,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC7CCEC696D46D466B,LNR-202605141,JOB-202601091,POOL-0001,hired,pool,RSM8BA6684494DF4CB4,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC352B466291C442DE,LNR-202609101,JOB-202601572,POOL-0003,hired,direct_apply,RSM948C4CCA6E44462C,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC4ECEE6A1388142D8,LNR-202606468,JOB-202600563,POOL-0005,screening,recommendation,RSMB5ADE58EC211498A,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC6FB0DECB4C1B4890,LNR-202607238,JOB-202600299,POOL-0003,interview,direct_apply,RSM9981C2644397410A,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC6EA9A12EC447462E,LNR-202608660,JOB-202600792,POOL-0002,rejected,pool,RSMB25CD0EB59CF41C8,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC9B3DFD8CD41E403C,LNR-202605874,JOB-202600360,POOL-0001,applied,pool,RSMDAC8F93DA0404602,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCEE12986963EA4E05,LNR-202608237,JOB-202600733,POOL-0002,screening,direct_apply,RSM5586DB03688444D5,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC20E919CFEFD44221,LNR-202606548,JOB-202602205,POOL-0005,offer,recommendation,RSM3E915EEF795C442F,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC8A8D3965CE964E69,LNR-202603673,JOB-202601025,POOL-0004,screening,direct_apply,RSMAD0801BA79504AF1,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCAEC2314B5D7C4750,LNR-202608919,JOB-202601741,POOL-0003,rejected,direct_apply,RSMCE8B30B594C641CE,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC753B25D67D864A10,LNR-202602788,JOB-202600939,POOL-0001,hired,direct_apply,RSMAB2FE0590C8040B0,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC984F0A0043574199,LNR-202601337,JOB-202601577,POOL-0005,offer,recommendation,RSM7CA5684646424B41,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCD8B31F9414FA4578,LNR-202602596,JOB-202601414,POOL-0004,applied,direct_apply,RSM9B8FFA41F8EE44A8,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCF5FBCE80E7C94596,LNR-202604224,JOB-202600584,POOL-0002,interview,direct_apply,RSMCF7800E58EBA478C,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCBEEC4C8E1B5843DA,LNR-202605426,JOB-202601297,POOL-0005,interview,recommendation,RSM1F719E0B1B2148AD,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC8365F5E77114471A,LNR-202602559,JOB-202600493,POOL-0004,offer,pool,RSMAEEB62B3350E43A2,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC53130D451E6142CE,LNR-202606504,JOB-202601252,POOL-0003,interview,recommendation,RSM91C95C2A153F4B0C,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC3E4311A274C04E2E,LNR-202602794,JOB-202600807,POOL-0004,offer,pool,RSM79010DA8B1954BB0,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC1193A6B191B9420B,LNR-202609743,JOB-202602906,POOL-0004,interview,pool,RSM133548E6F0B54B31,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCAAF1BE216CC342E2,LNR-202609052,JOB-202600192,POOL-0004,hired,recommendation,RSM2C223370A45C4CEB,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC3627EDD10CEB48B6,LNR-202605582,JOB-202601351,POOL-0004,hired,pool,RSM47F2A1A1AAA54FDA,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCDF7CF7BC4A4D4758,LNR-202605434,JOB-202601267,POOL-0003,offer,direct_apply,RSMFEACD33D4C1645C9,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC1B1EB52D5459440C,LNR-202602049,JOB-202601427,POOL-0003,hired,recommendation,RSM86E5585CA81645F5,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC19FF15B6098D4A66,LNR-202608654,JOB-202602650,POOL-0003,interview,direct_apply,RSM01CFE2E0DE824FAA,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCF9D66FF877694A7B,LNR-202604860,JOB-202600164,POOL-0004,screening,pool,RSMF474962770D64F6D,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC58CEC14944C547A7,LNR-202609937,JOB-202601854,POOL-0005,offer,pool,RSM6B697E2BD9924CC2,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC7169FD8CED014733,LNR-202607945,JOB-202601118,POOL-0003,rejected,pool,RSM46BD860B609B41D8,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC1ABA96E2168B4A19,LNR-202606204,JOB-202601472,POOL-0001,screening,pool,RSMD128C51D03984954,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCF1E7FEFFD6344C13,LNR-202603822,JOB-202600782,POOL-0001,applied,direct_apply,RSM8315654EFD704AD9,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCAB8B8FA98F6D493F,LNR-202601246,JOB-202602111,POOL-0004,hired,recommendation,RSMC8DD43A5330B4C21,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC917C9176C7E04929,LNR-202609719,JOB-202602041,POOL-0003,offer,direct_apply,RSM7C7B417AD7C345EC,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC97B2F1833BB34CDE,LNR-202604278,JOB-202602843,POOL-0003,applied,direct_apply,RSM05FF7E2872F848C3,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCD2FAA5DC0A2F497D,LNR-202606941,JOB-202600465,POOL-0004,applied,pool,RSM41134AC767904EC6,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCA688D5BC628D473E,LNR-202606225,JOB-202600471,POOL-0004,offer,recommendation,RSMFDE7565B65D94A2D,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC593F31A1D3624BFE,LNR-202603555,JOB-202600391,POOL-0003,offer,recommendation,RSMC0F9121715F64E8C,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC153B8315D15C4A21,LNR-202604466,JOB-202602425,POOL-0005,interview,pool,RSMF6A1094C137F4918,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCD8AD0199F95B4F78,LNR-202606048,JOB-202600341,POOL-0005,interview,recommendation,RSM1E66C87D9F434468,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC653D2DBE6A784545,LNR-202602533,JOB-202601899,POOL-0004,screening,direct_apply,RSM80A3B35ABEF24B88,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCFB266761669941B7,LNR-202609091,JOB-202602186,POOL-0001,offer,recommendation,RSMC04605D050334B55,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCA917409FE3564FAB,LNR-202600941,JOB-202600032,POOL-0003,hired,direct_apply,RSM969387AF75A74D6C,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCBEABF72783064D55,LNR-202603661,JOB-202602371,POOL-0004,offer,recommendation,RSMDC7E752B8D8A4B6B,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC3A6DD6DC653541D3,LNR-202600577,JOB-202600121,POOL-0005,hired,direct_apply,RSM70EAC5CA4A7844E2,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCD7A16B0BC09B429F,LNR-202609693,JOB-202601295,POOL-0002,screening,direct_apply,RSM1F94771C29DA4268,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC6936BE302F1E4CED,LNR-202600935,JOB-202601079,POOL-0004,hired,pool,RSM9358A3B883F341CC,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC95DA97081CD946DA,LNR-202608898,JOB-202602908,POOL-0002,hired,recommendation,RSMB1B84CA3EA334AB3,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC82BCAF5FC0DB430A,LNR-202603024,JOB-202601720,POOL-0001,applied,pool,RSM40FF7FF76B55467F,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC0E9B0DC2B05C4F35,LNR-202601954,JOB-202600411,POOL-0003,applied,pool,RSMF58B9A89D3F3410F,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC972EF310AE6B467B,LNR-202604507,JOB-202601967,POOL-0003,rejected,direct_apply,RSM794A6F0CAE35437D,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCE800DD2848814648,LNR-202602598,JOB-202600459,POOL-0005,interview,direct_apply,RSM4A058A860F4A475D,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCC47D63F8EE0C43B2,LNR-202604622,JOB-202602333,POOL-0002,applied,direct_apply,RSM560AD4102725415F,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC905F68C9CEC84D94,LNR-202602911,JOB-202602094,POOL-0001,applied,direct_apply,RSMD68D0E20A38F4284,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCC9A6112A3D784240,LNR-202607390,JOB-202600292,POOL-0002,rejected,pool,RSM19A4188580CA401A,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCAC84D35CCE5C4687,LNR-202602294,JOB-202600489,POOL-0002,offer,recommendation,RSM896B55C9387C4A82,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCA833058ECB144BD5,LNR-202607950,JOB-202601628,POOL-0005,hired,recommendation,RSM02419CAC0F0649E7,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC04E9B0E9D7704896,LNR-202605012,JOB-202601726,POOL-0003,interview,recommendation,RSM32C2C0743679444B,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC18D38DA2C186409C,LNR-202606433,JOB-202600632,POOL-0004,applied,direct_apply,RSM6175CA8956D741C4,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC6F514DC7517C42F7,LNR-202605037,JOB-202602652,POOL-0005,applied,direct_apply,RSM6CB4DB6E13B642DC,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC98109724651A4ED5,LNR-202607024,JOB-202601979,POOL-0003,rejected,direct_apply,RSM1BB9D0CC317E4A7C,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC3496099DBDDD4CFD,LNR-202603297,JOB-202600351,POOL-0004,offer,recommendation,RSM7B7B98BAAD9C41A4,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC05DCA1902C744DF0,LNR-202601538,JOB-202602549,POOL-0004,offer,recommendation,RSMC6139FDA56FF40F4,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC9A6F699815BC4CFF,LNR-202606591,JOB-202602178,POOL-0004,interview,pool,RSMA2BAAC8EBD8C43B2,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC536DB8AEC64C415A,LNR-202601005,JOB-202602371,POOL-0004,applied,pool,RSMD3B9B1548A67493E,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC9B7EFC644D18497C,LNR-202601549,JOB-202601883,POOL-0001,applied,direct_apply,RSM6BE79A4F00C94248,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC8238EE506514471D,LNR-202606558,JOB-202600618,POOL-0004,screening,pool,RSM6E03AFCB17294DF4,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC65DE97B5270D4847,LNR-202607334,JOB-202602796,POOL-0005,screening,direct_apply,RSM0A378CDBA5654075,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCFDF5A64DC0F94E6C,LNR-202603893,JOB-202602366,POOL-0001,interview,direct_apply,RSM3AC11310DBC24A2F,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCC43D6D00837C4C12,LNR-202605471,JOB-202600390,POOL-0003,hired,recommendation,RSMED67EFD99C5B41D1,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC66E41442697B4714,LNR-202607266,JOB-202600244,POOL-0004,hired,direct_apply,RSM1D0152C20B7F4E26,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC23846BEA6DCE4BBA,LNR-202602684,JOB-202602967,POOL-0001,applied,direct_apply,RSM4B15FF284A084DAC,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC81744B0CBD3E4C57,LNR-202600816,JOB-202601749,POOL-0002,rejected,direct_apply,RSM14E1B36972F8424B,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC24A46BA37DA64DF0,LNR-202609067,JOB-202600340,POOL-0003,offer,direct_apply,RSM23ADF221399A4AC8,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC95A1F787FEA14747,LNR-202608678,JOB-202602947,POOL-0004,offer,direct_apply,RSM9D31BF2DA6144708,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC8196299E5F724BFA,LNR-202609394,JOB-202600768,POOL-0003,offer,direct_apply,RSMD9D41BBA4E074828,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCA00485F019CE4952,LNR-202609522,JOB-202601129,POOL-0002,offer,pool,RSM7AF4F9D9AEF44986,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC2DA63CA115574D78,LNR-202605005,JOB-202602995,POOL-0005,rejected,direct_apply,RSME5DFD7BBCCB448DD,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC652E728250EA41EF,LNR-202604508,JOB-202602920,POOL-0003,screening,pool,RSM5BA2C7B4FFB44727,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC8D133FACEEE649E8,LNR-202607931,JOB-202602268,POOL-0001,rejected,pool,RSM4C39A3D5093B47C9,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC654EEC3980964784,LNR-202602722,JOB-202602905,POOL-0005,screening,direct_apply,RSM4F8A099B2A504CE0,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCA9755653626A42AB,LNR-202603698,JOB-202602631,POOL-0005,offer,direct_apply,RSMF6873258879148FF,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCDBFF528982114BCD,LNR-202603322,JOB-202600492,POOL-0004,screening,pool,RSMBDD697559A214EA6,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCF4915C06FACA477F,LNR-202603603,JOB-202601003,POOL-0004,hired,recommendation,RSME6A0B3F03DB94B77,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC20A89D0174B847F3,LNR-202606199,JOB-202601551,POOL-0003,hired,direct_apply,RSM785B1D3CA40F4016,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC16743E99A4EB4175,LNR-202603050,JOB-202600744,POOL-0003,offer,recommendation,RSMAC506A5B06EA4F54,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCBE0F9B5CC39E443A,LNR-202605442,JOB-202601213,POOL-0004,hired,pool,RSM3731C75055014986,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC29AF4E4DB71E45D1,LNR-202608323,JOB-202601487,POOL-0005,interview,recommendation,RSMA7B672FDE76D42B0,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC44D16A3BEA2F4832,LNR-202608670,JOB-202601577,POOL-0005,applied,pool,RSMF1F9B3D759E146AC,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC6414C406BA4A45C2,LNR-202600520,JOB-202601300,POOL-0004,screening,direct_apply,RSM820C8E64BD564A8D,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC68DE50C5EBA14DCA,LNR-202609704,JOB-202601611,POOL-0003,hired,pool,RSM160185CF531E4C47,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC66DF0A170B9B45E3,LNR-202607638,JOB-202601341,POOL-0005,offer,pool,RSM18915AE1BD0448A6,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC5CADB47B42434509,LNR-202602450,JOB-202602394,POOL-0004,hired,direct_apply,RSM7E96860EA64C43BF,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCB87405E30B234D75,LNR-202602444,JOB-202600400,POOL-0004,hired,pool,RSM946E0D50354F408B,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC5BB2C25DD6A44292,LNR-202600785,JOB-202600955,POOL-0005,hired,pool,RSM9BE513AE16C443BD,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC3BB98C0411D44758,LNR-202601730,JOB-202601547,POOL-0003,hired,pool,RSMDE57DE7E2DB24685,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC21FC737AC247449C,LNR-202606778,JOB-202601596,POOL-0005,rejected,recommendation,RSMD30D377C60EF4E7F,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCBEA9E683181B4ADD,LNR-202609152,JOB-202602633,POOL-0001,offer,direct_apply,RSMA4B373225AA2485D,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC1C0F28FEC80B412C,LNR-202603200,JOB-202601111,POOL-0001,screening,pool,RSM9145F03E6CBC46D5,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC4640673EDB9F43D4,LNR-202600458,JOB-202600286,POOL-0001,interview,direct_apply,RSM3D43B8730EDA48C7,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC6640107C469F45C6,LNR-202603892,JOB-202602113,POOL-0003,offer,pool,RSMD597D2B793AF40B7,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCA25350766EC94C7A,LNR-202606022,JOB-202601577,POOL-0005,applied,direct_apply,RSM68F1D895B9134BD9,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCE159E5CF24684C84,LNR-202601014,JOB-202600497,POOL-0001,hired,pool,RSM9C9BBE70813B4142,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCB534028587EE420F,LNR-202601115,JOB-202602539,POOL-0005,offer,pool,RSM4ED918AE5E9A4209,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC3B8F755F95FF4842,LNR-202600020,JOB-202602058,POOL-0005,applied,direct_apply,RSM7A85834D5344459F,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC9E0C74D061DC4E20,LNR-202603552,JOB-202602214,POOL-0003,interview,pool,RSM5017A555A7014864,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC1512D965C1144DF6,LNR-202609287,JOB-202602868,POOL-0005,screening,pool,RSM06178F67EDA14406,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCA8F846F8481C48DC,LNR-202604557,JOB-202601403,POOL-0004,applied,direct_apply,RSMBFBC739BB1D348DA,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCB97C3A5CD9514881,LNR-202608194,JOB-202601766,POOL-0005,applied,pool,RSMCDA8B996B55F4B1F,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC1113A611AD3B40D9,LNR-202603345,JOB-202601544,POOL-0005,offer,recommendation,RSM03BF5F79DF624135,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCB6DA65A977DB452F,LNR-202609880,JOB-202600062,POOL-0003,hired,recommendation,RSM61742944EA044608,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC86F3CC2B1B4F4334,LNR-202604846,JOB-202600520,POOL-0001,screening,direct_apply,RSMB4633787C1704F60,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCECC9F3F001524B86,LNR-202608879,JOB-202600439,POOL-0002,screening,pool,RSMC630317B9F6B48E6,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JCFE4D31445AB94EEB,LNR-202608375,JOB-202600008,POOL-0004,rejected,direct_apply,RSMED6DFA6E25934192,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC789031CD2B6B48A9,LNR-202602981,JOB-202601972,POOL-0004,hired,pool,RSMF304A1D0B5494EA7,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
JC1263049BE3304685,LNR-202600340,JOB-202600509,POOL-0001,screening,direct_apply,RSMED887B9FAD8A4F04,,,,,False,,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
