RECOMMEND_ID,LEARNER_ID,LEARNERF_ID,TYPE_RECOMMEND_ID,PHOTO_LNF,COMPANY_ID,COMPANY_NAME,DISCRIPTION,POSITION_ID,RELATIONSHIP_ID,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
REC88968614B72F42B5,LNR-202603091,LNR-202600461,1,photo_LNR-202600461.jpg,COMP-202600005,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECCFCB02A4ECED49EF,LNR-202603092,LNR-202600257,3,photo_LNR-202600257.jpg,COMP-202600005,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC095251A581D14C6A,LNR-202603096,LNR-202600238,1,photo_LNR-202600238.jpg,COMP-202600008,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC95E50C5FB9D84AB7,LNR-202603097,LNR-202600285,1,photo_LNR-202600285.jpg,COMP-202600002,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECD659692BA8124A2F,LNR-202603098,LNR-202600324,3,photo_LNR-202600324.jpg,COMP-202600009,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC0411F6A7CB5C49D2,LNR-202603099,LNR-202600251,1,photo_LNR-202600251.jpg,COMP-202600005,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECEE4A2E6FD40241DA,LNR-202603102,LNR-202600338,1,photo_LNR-202600338.jpg,COMP-202600002,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC2760896048984368,LNR-202603103,LNR-202600358,1,photo_LNR-202600358.jpg,COMP-202600006,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC9C3091BA450F4E47,LNR-202603106,LNR-202600466,1,photo_LNR-202600466.jpg,COMP-202600004,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC347CAB8F1AD34E82,LNR-202603111,LNR-202600153,3,photo_LNR-202600153.jpg,COMP-202600005,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECDADB1D8030D04D2C,LNR-202603113,LNR-202600298,1,photo_LNR-202600298.jpg,COMP-202600008,กูเกิล (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC087F00BE7ED44ABF,LNR-202603115,LNR-202600118,3,photo_LNR-202600118.jpg,COMP-202600004,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECC424BB7AACB04473,LNR-202603117,LNR-202600245,1,photo_LNR-202600245.jpg,COMP-202600005,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECEB63A4B8B5CC489D,LNR-202603118,LNR-202600402,1,photo_LNR-202600402.jpg,COMP-202600006,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECEEA796F6ACB84DBD,LNR-202603122,LNR-202600429,1,photo_LNR-202600429.jpg,COMP-202600008,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC3B66BBB8B6F5404B,LNR-202603125,LNR-202600446,3,photo_LNR-202600446.jpg,COMP-202600003,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC5D8C38FCBA184FCA,LNR-202603129,LNR-202600361,1,photo_LNR-202600361.jpg,COMP-202600007,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4064237E1BC74C06,LNR-202603134,LNR-202600425,2,photo_LNR-202600425.jpg,COMP-202600008,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC2434F23B39F74F06,LNR-202603138,LNR-202600026,2,photo_LNR-202600026.jpg,COMP-202600004,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECC89B01265D6A4054,LNR-202603141,LNR-202600206,2,photo_LNR-202600206.jpg,COMP-202600008,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC8A1C6CF9325C42B5,LNR-202603142,LNR-202600256,2,photo_LNR-202600256.jpg,COMP-202600003,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC6382BFBEE52147F4,LNR-202603146,LNR-202600431,2,photo_LNR-202600431.jpg,COMP-202600007,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4B22D5C124954482,LNR-202603150,LNR-202600157,1,photo_LNR-202600157.jpg,COMP-202600003,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC6D7104AEC25141A1,LNR-202603156,LNR-202600500,3,photo_LNR-202600500.jpg,COMP-202600002,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC0E17EE57718B4BE5,LNR-202603158,LNR-202600429,2,photo_LNR-202600429.jpg,COMP-202600003,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC722740C1488144C6,LNR-202603166,LNR-202600193,1,photo_LNR-202600193.jpg,COMP-202600002,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECFC61D3B0AB044DEA,LNR-202603168,LNR-202600427,1,photo_LNR-202600427.jpg,COMP-202600004,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC1D655DF0F40D425E,LNR-202603170,LNR-202600246,1,photo_LNR-202600246.jpg,COMP-202600003,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECB6F503B7777A4788,LNR-202603171,LNR-202600430,2,photo_LNR-202600430.jpg,COMP-202600008,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECCC59B87BF77443D9,LNR-202603172,LNR-202600164,2,photo_LNR-202600164.jpg,COMP-202600010,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECE42D1371E3784CB0,LNR-202603176,LNR-202600262,1,photo_LNR-202600262.jpg,COMP-202600004,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC712F67C51B084CBC,LNR-202603177,LNR-202600143,2,photo_LNR-202600143.jpg,COMP-202600005,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC836C76076D3544A4,LNR-202603180,LNR-202600280,3,photo_LNR-202600280.jpg,COMP-202600008,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECE905B562136F4AF3,LNR-202603183,LNR-202600308,1,photo_LNR-202600308.jpg,COMP-202600007,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC3B9EBD5EA0714691,LNR-202603184,LNR-202600117,3,photo_LNR-202600117.jpg,COMP-202600010,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4DF6FF1B96994FAC,LNR-202603186,LNR-202600005,1,photo_LNR-202600005.jpg,COMP-202600007,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC0F22E23AB7B94259,LNR-202603187,LNR-202600451,3,photo_LNR-202600451.jpg,COMP-202600004,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECC8EEA059BEE54273,LNR-202603191,LNR-202600065,3,photo_LNR-202600065.jpg,COMP-202600004,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC650C7C5B99BF42CA,LNR-202603192,LNR-202600411,2,photo_LNR-202600411.jpg,COMP-202600009,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECCA967D01E28D4669,LNR-202603193,LNR-202600428,1,photo_LNR-202600428.jpg,COMP-202600007,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC0E372C046EC64F71,LNR-202603196,LNR-202600490,1,photo_LNR-202600490.jpg,COMP-202600003,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECBD3D34730F86491F,LNR-202603197,LNR-202600030,2,photo_LNR-202600030.jpg,COMP-202600005,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC3AE7002A2EB44603,LNR-202603199,LNR-202600351,1,photo_LNR-202600351.jpg,COMP-202600010,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC9C48BF8A46CB489F,LNR-202603202,LNR-202600156,3,photo_LNR-202600156.jpg,COMP-202600010,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC2EF02D5E8DB34B9F,LNR-202603208,LNR-202600486,3,photo_LNR-202600486.jpg,COMP-202600005,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECAB8A83133225413A,LNR-202603211,LNR-202600221,3,photo_LNR-202600221.jpg,COMP-202600001,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC0BE4EC2665784A36,LNR-202603213,LNR-202600086,1,photo_LNR-202600086.jpg,COMP-202600002,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC52DB715AC3BF4839,LNR-202603218,LNR-202600401,1,photo_LNR-202600401.jpg,COMP-202600001,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC777DCDE4B394470C,LNR-202603219,LNR-202600013,1,photo_LNR-202600013.jpg,COMP-202600010,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC24F2570FE1714E23,LNR-202603220,LNR-202600385,2,photo_LNR-202600385.jpg,COMP-202600004,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC9C8E1BB7643E4AD8,LNR-202603225,LNR-202600386,3,photo_LNR-202600386.jpg,COMP-202600005,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4BB534D200054A6C,LNR-202603230,LNR-202600183,3,photo_LNR-202600183.jpg,COMP-202600005,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECF4492A2F72774FE4,LNR-202603235,LNR-202600002,1,photo_LNR-202600002.jpg,COMP-202600005,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC13AC02B8ECD64BCD,LNR-202603239,LNR-202600466,1,photo_LNR-202600466.jpg,COMP-202600004,กูเกิล (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECCC6597DACAA24924,LNR-202603241,LNR-202600167,2,photo_LNR-202600167.jpg,COMP-202600006,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECBA875A32AD8247FF,LNR-202603243,LNR-202600201,2,photo_LNR-202600201.jpg,COMP-202600008,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC22573F25CA104D53,LNR-202603245,LNR-202600007,2,photo_LNR-202600007.jpg,COMP-202600010,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC3EB69F3FD3124EA0,LNR-202603246,LNR-202600081,1,photo_LNR-202600081.jpg,COMP-202600001,กูเกิล (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC64924AD0DF654E9C,LNR-202603250,LNR-202600480,3,photo_LNR-202600480.jpg,COMP-202600005,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC699CB5B8C2CE4292,LNR-202603254,LNR-202600004,1,photo_LNR-202600004.jpg,COMP-202600010,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC056D0779249343D4,LNR-202603255,LNR-202600120,3,photo_LNR-202600120.jpg,COMP-202600009,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECE93B5B67E03048A4,LNR-202603257,LNR-202600404,3,photo_LNR-202600404.jpg,COMP-202600007,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECD2D7F8D0C4C74A43,LNR-202603260,LNR-202600238,2,photo_LNR-202600238.jpg,COMP-202600002,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECE74A8CE7CF474D3B,LNR-202603263,LNR-202600041,1,photo_LNR-202600041.jpg,COMP-202600006,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECFB39519F7C174B86,LNR-202603264,LNR-202600468,3,photo_LNR-202600468.jpg,COMP-202600005,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECF5CC5FC004934966,LNR-202603266,LNR-202600175,1,photo_LNR-202600175.jpg,COMP-202600008,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECC7BDAE2B9BE14EB3,LNR-202603267,LNR-202600063,1,photo_LNR-202600063.jpg,COMP-202600001,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC6089118BC24F406E,LNR-202603268,LNR-202600278,2,photo_LNR-202600278.jpg,COMP-202600004,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC07BA538E50E14187,LNR-202603270,LNR-202600040,2,photo_LNR-202600040.jpg,COMP-202600010,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC86CABE58337943D8,LNR-202603279,LNR-202600151,2,photo_LNR-202600151.jpg,COMP-202600010,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC29B93FDD5810436D,LNR-202603281,LNR-202600444,3,photo_LNR-202600444.jpg,COMP-202600004,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECE6B08875D798494E,LNR-202603283,LNR-202600456,1,photo_LNR-202600456.jpg,COMP-202600010,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECAF827C9E44984542,LNR-202603289,LNR-202600463,1,photo_LNR-202600463.jpg,COMP-202600008,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC02600FC21071457F,LNR-202603298,LNR-202600310,1,photo_LNR-202600310.jpg,COMP-202600005,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC1944F8D3DBD24C63,LNR-202603302,LNR-202600085,3,photo_LNR-202600085.jpg,COMP-202600009,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC840555B9936B43F2,LNR-202603303,LNR-202600018,2,photo_LNR-202600018.jpg,COMP-202600004,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECB63B1794728E49D4,LNR-202603305,LNR-202600422,2,photo_LNR-202600422.jpg,COMP-202600003,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECA8F615194E424950,LNR-202603306,LNR-202600219,2,photo_LNR-202600219.jpg,COMP-202600001,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC55AA78C67A404868,LNR-202603308,LNR-202600157,3,photo_LNR-202600157.jpg,COMP-202600007,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECCB5784AF73484E18,LNR-202603310,LNR-202600061,3,photo_LNR-202600061.jpg,COMP-202600006,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC7380332B5AF74418,LNR-202603315,LNR-202600252,2,photo_LNR-202600252.jpg,COMP-202600002,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
