EDUCATION_ID,LEARNER_ID,SEQUENCE_NO,UNIVERSITY_ID,EDUCATOINBG_ID,BARNCH_ID,GYEAR,GRADE_POINT,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
EDU1B050469EFA6455F,LNR-202600747,2,2500,2,5,2563,3.69,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE9FF99AF778543BD,LNR-202600748,1,11600,1,5,2562,3.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9EBBD9A704E04CC1,LNR-202600749,1,14300,1,9,2560,2.73,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9FF7F2EBCD384D2F,LNR-202600750,1,19400,1,10,2561,3.41,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0A9627F4E26E4E6B,LNR-202600751,1,2500,1,10,2562,3.3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFF86D0304A3C4C23,LNR-202600752,1,16400,1,7,2562,3.13,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7167E8C9B64C43C9,LNR-202600753,1,400,1,15,2565,3.3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU5BD3CA19B96948B3,LNR-202600754,1,5900,1,12,2565,3.94,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU3A80563C663E4DB6,LNR-202600755,1,10300,1,15,2564,2.52,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU72DB5CD32B164DEE,LNR-202600756,1,15900,1,15,2561,3.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU45143A02D7BF4946,LNR-202600756,2,10203,2,1,2558,3.06,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU588B32D970864A19,LNR-202600757,1,18600,1,13,2556,2.96,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9F27935F864848A0,LNR-202600758,1,14400,1,3,2567,3.28,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU649CB6A57EC94FDD,LNR-202600759,1,19800,1,11,2555,3.15,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9378B3AD434640E2,LNR-202600760,1,1500,1,9,2559,3.04,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7CA912ECF07E4C61,LNR-202600761,1,17600,1,12,2564,3.78,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC93389A1F6B04CBD,LNR-202600761,2,2100,2,14,2564,3.47,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE9D0154D5D584415,LNR-202600762,1,14400,1,1,2561,3.09,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8E25557FA77741C6,LNR-202600762,2,13300,2,10,2561,3.59,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU61C91D3D1140409B,LNR-202600763,1,19800,1,14,2557,3.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0FB12A9BA3D9482E,LNR-202600764,1,300,1,16,2560,3.24,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUCF1090197B064516,LNR-202600764,2,10300,2,4,2556,3.6,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8694A6F0A19E437F,LNR-202600765,1,2300,1,6,2559,2.54,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUBE1E03C017AB416B,LNR-202600765,2,18100,2,14,2565,3.11,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7A94434A09584F9E,LNR-202600766,1,6100,1,4,2566,3.2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8EA1D225797C433F,LNR-202600766,2,200,2,13,2562,2.64,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7557978276F24321,LNR-202600767,1,12900,1,13,2560,2.85,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC4FB769AB53E471E,LNR-202600768,1,17700,1,4,2559,3.45,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU20FAA731EE3F4111,LNR-202600768,2,14900,2,10,2565,3.1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUEDB8BBCC1D524865,LNR-202600769,1,2100,1,7,2567,3.26,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUAB736272DDB344FF,LNR-202600770,1,11600,1,4,2557,3.63,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF2BF60C04A45462A,LNR-202600771,1,2600,1,4,2556,3.1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU911B850980094E7E,LNR-202600771,2,16100,2,14,2565,2.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU14CC4F9537ED45AA,LNR-202600772,1,16700,1,7,2556,3.85,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF6357A92D4A84C14,LNR-202600773,1,19700,1,2,2558,2.9,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDBE339DBAC50418A,LNR-202600774,1,500,1,12,2561,3.84,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9B16AE55B20244B4,LNR-202600774,2,16400,2,3,2558,2.52,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0FBBEA88D7C949ED,LNR-202600775,1,20105,1,8,2562,3.42,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU70EFFAD87C0E492C,LNR-202600776,1,26600,1,10,2567,2.56,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC741A0CBF977407F,LNR-202600777,1,1500,1,9,2556,3.45,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU53DC5839C63A4D76,LNR-202600777,2,1900,2,2,2563,3.22,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9A505CB093CE48B4,LNR-202600778,1,26600,1,3,2561,3.38,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB286CC3240F84961,LNR-202600779,1,7400,1,13,2560,2.88,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU55E19AF20E17478F,LNR-202600779,2,15900,2,12,2563,3.05,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU12BF9675728C4D59,LNR-202600780,1,11300,1,9,2563,2.59,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDB1794E973CB46D8,LNR-202600781,1,19300,1,6,2567,3.53,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF8510DED3C9C4F9C,LNR-202600782,1,16900,1,12,2566,3.57,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU6747D50185754AE1,LNR-202600783,1,12200,1,2,2560,3.59,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU113D67BED80A492D,LNR-202600784,1,2400,1,4,2563,3.06,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU38CB7205B4E64B4D,LNR-202600785,1,13000,1,1,2565,2.76,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU363466AE47E947C6,LNR-202600785,2,19300,2,4,2565,3.91,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU32BF545D88B04989,LNR-202600786,1,16800,1,13,2564,3.37,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU5831265CB41C4B59,LNR-202600787,1,15500,1,2,2566,3.53,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU396A3854800441EA,LNR-202600787,2,10300,2,12,2561,3.2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU025E30A3B6F649B1,LNR-202600788,1,18001,1,12,2564,2.95,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU518A4FCB77174646,LNR-202600789,1,9000,1,4,2567,3.22,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUCFE222D8C03E462C,LNR-202600790,1,17700,1,3,2565,2.68,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU54A0EBB5B2F84721,LNR-202600790,2,6000,2,1,2563,3.01,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU108F3744201D4785,LNR-202600791,1,500,1,15,2556,2.55,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUA7469DB5329F4F5A,LNR-202600792,1,12200,1,6,2564,3.16,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU25CB3DE1ED50422A,LNR-202600793,1,5300,1,8,2564,2.55,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB2FDE03AD10F4449,LNR-202600793,2,14900,2,9,2557,3.9,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU22A4E81A71CF431E,LNR-202600794,1,7400,1,8,2567,3.82,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU06DF0446DE9D48DB,LNR-202600795,1,5600,1,4,2564,2.8,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU08A34204FBC44FFC,LNR-202600796,1,10400,1,5,2555,3.04,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUA4E4116981244D35,LNR-202600797,1,12700,1,8,2565,2.85,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7892777FDA37473D,LNR-202600798,1,2100,1,13,2563,2.97,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE02FD3CB3A434B38,LNR-202600799,1,2300,1,15,2556,3.61,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU2F588A3D0C974DD3,LNR-202600800,1,13700,1,14,2566,3.02,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC24D0CF05EC24A21,LNR-202600800,2,15200,2,2,2563,3.43,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFCDC20EB97C648F0,LNR-202600801,1,20100,1,14,2561,3.66,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1CB981655AAF4E40,LNR-202600802,1,1100,1,14,2556,2.67,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8D406F1855D644A9,LNR-202600803,1,5900,1,13,2558,2.88,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU010C5CE758C3409B,LNR-202600804,1,19100,1,12,2559,3.51,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU75B873BB8279469D,LNR-202600804,2,20105,2,11,2555,3.94,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUAD01FFC97C2A417B,LNR-202600805,1,8300,1,14,2559,2.6,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU27D21B9ADCB24BA1,LNR-202600806,1,14200,1,14,2559,2.95,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU6036CBE807FF41DD,LNR-202600806,2,19607,2,16,2564,2.65,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUCB43D6F0A57B4156,LNR-202600807,1,12800,1,10,2564,2.72,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFE4DE4418FBD4756,LNR-202600807,2,18300,2,8,2565,2.63,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU172A30CFCAA04F7C,LNR-202600808,1,22600,1,16,2562,3.01,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU377A7B8646704800,LNR-202600809,1,10400,1,15,2561,3.68,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFF8E946748924CEE,LNR-202600810,1,20103,1,2,2556,3.56,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU78020AB3FD8D42AF,LNR-202600811,1,5600,1,10,2564,3.45,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUA8589161ADED48F9,LNR-202600812,1,10600,1,1,2559,2.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU966F19BF31FB412A,LNR-202600813,1,20100,1,6,2565,3.23,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU74B341AFDD234688,LNR-202600814,1,10203,1,12,2555,2.61,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB777A8AB73DC4DC5,LNR-202600814,2,13100,2,2,2555,3.97,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU20D1973E4A9940F3,LNR-202600815,1,15600,1,5,2555,3.48,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUBE97E5A5C1DB4CE7,LNR-202600816,1,17200,1,7,2565,3.42,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU379D94EB143C4E6E,LNR-202600817,1,300,1,4,2558,3.57,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU10CF72F4E8E14746,LNR-202600817,2,1100,2,10,2564,3.67,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0E41A11B47874AC9,LNR-202600818,1,16200,1,2,2563,3.55,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC78013063E484B20,LNR-202600819,1,17500,1,8,2559,2.87,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC32E2BAE15F94155,LNR-202600820,1,14500,1,5,2561,3.08,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9C074017C3104A98,LNR-202600821,1,6000,1,3,2565,3.75,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU3385FC176AD7495E,LNR-202600822,1,18100,1,2,2565,3.78,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU2952ECF77EC04233,LNR-202600823,1,20106,1,15,2558,3.69,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDAABF0D4D1BF4E76,LNR-202600824,1,19700,1,7,2561,2.66,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU2517826C2CC94703,LNR-202600825,1,5400,1,11,2559,2.76,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUD1EEEA4533D04C60,LNR-202600825,2,18001,2,3,2555,3.45,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDE83955031BB42B6,LNR-202600826,1,6100,1,14,2565,2.76,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUEE39B58254494037,LNR-202600826,2,13100,2,12,2555,2.63,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU6EEA03BEC6AE44D8,LNR-202600827,1,17400,1,8,2555,3.64,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB948F6A1C21D465B,LNR-202600828,1,17000,1,4,2563,3.28,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDC3C056C7DFE41F6,LNR-202600828,2,200,2,3,2561,3.52,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU99F08C18E2FD4F2F,LNR-202600829,1,2000,1,5,2559,3.97,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU6C946C5B05CF4D21,LNR-202600830,1,6000,1,8,2566,3.26,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU012F9793311B47EA,LNR-202600831,1,5400,1,10,2567,3.45,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFA9EB812012F491F,LNR-202600832,1,15100,1,3,2557,3.75,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB2CF8452D90E4F94,LNR-202600833,1,12900,1,9,2558,2.92,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU48DC8BB625654A03,LNR-202600833,2,22000,2,6,2563,3.53,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUAB8A0517A9E842D1,LNR-202600834,1,14000,1,3,2560,2.66,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU17EE288B35D94839,LNR-202600835,1,14900,1,11,2555,2.95,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1060B60ECD9B437C,LNR-202600835,2,11200,2,14,2562,3.21,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8A87A52DB2DE4B5E,LNR-202600836,1,2500,1,16,2555,3.54,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1C38BDD3C0A54E88,LNR-202600837,1,1500,1,7,2558,3.11,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU25B0896534E64580,LNR-202600838,1,20105,1,15,2559,3.43,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE0C76A5A641B4331,LNR-202600839,1,13000,1,5,2560,3.04,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUA81C9BB3D8174DF1,LNR-202600840,1,16200,1,8,2565,3.26,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU892623E7DA064405,LNR-202600840,2,11800,2,2,2557,3.3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE6D7ECFAB5CD43D4,LNR-202600841,1,10000,1,12,2557,3.47,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU84A500D71E7D4DF4,LNR-202600842,1,1500,1,2,2565,3.73,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE2B617C1AD334CC7,LNR-202600842,2,17100,2,4,2556,2.79,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU688CE268DE3A49A8,LNR-202600843,1,900,1,7,2555,3.78,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7A5891D06DB44677,LNR-202600844,1,11300,1,5,2561,3.72,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU089E3DD11D2347BE,LNR-202600845,1,20103,1,11,2567,3.92,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUAB31DC3BFE8F4602,LNR-202600846,1,20102,1,9,2556,3.83,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9D33F1BE73694E2C,LNR-202600847,1,19200,1,16,2567,3.03,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDEFBCF69B49648A9,LNR-202600847,2,1400,2,8,2560,3.05,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF9C65E9F197D4424,LNR-202600848,1,100,1,6,2564,2.96,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU010BA7C1AC3B4505,LNR-202600849,1,16800,1,5,2564,3.59,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU14070BC5CEA94F90,LNR-202600850,1,16400,1,8,2567,2.72,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUD84EA72D2C844A32,LNR-202600851,1,2600,1,1,2566,3.49,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUEB5EDC847F5E418B,LNR-202600852,1,10200,1,9,2561,2.59,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU46EA412EE4FD4265,LNR-202600853,1,1400,1,15,2559,3.74,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUBE25FFEDA6A9434B,LNR-202600853,2,2200,2,14,2559,3.94,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU90E826574CFE4893,LNR-202600854,1,22600,1,4,2560,3.63,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU878F412675084793,LNR-202600855,1,14200,1,6,2566,3.55,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU39E6CAFD925B4192,LNR-202600856,1,22000,1,15,2565,2.72,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8A7A5B283402414F,LNR-202600857,1,17700,1,6,2559,3.38,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU2CE70899DF6D4C9C,LNR-202600858,1,20105,1,16,2555,3.24,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUCF77256097054C17,LNR-202600858,2,10200,2,12,2561,2.74,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUEA13BB988B0E4C1F,LNR-202600859,1,22600,1,5,2567,2.58,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU94881FCDC9B44A2F,LNR-202600860,1,13300,1,10,2564,3.19,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1D0CC0BAE85E4A57,LNR-202600861,1,14400,1,16,2556,3.69,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU272F747A218043FB,LNR-202600861,2,17500,2,14,2563,3.0,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU4BDA4009731A4B06,LNR-202600862,1,22400,1,6,2566,2.7,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU2AC37B0FFC954DE1,LNR-202600862,2,17400,2,10,2563,3.88,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU747655EA5B604599,LNR-202600863,1,15300,1,5,2563,3.76,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7E17DAADE62746A9,LNR-202600864,1,10200,1,3,2559,3.26,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7E98DDCD4CEA4625,LNR-202600865,1,1400,1,13,2562,3.8,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
