PREFERENCE_ID,LEARNER_ID,POSITION,JOBTYPE,WORKTYPE,PROVINCE,DURINGWORK_ID,SALARY,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
PREF1A81940F1C53417A,LNR-202600818,5,3,5,นนทบุรี,6,45000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF94C8673696FD4D30,LNR-202600819,7,4,1,ภูเก็ต,5,47000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF30577EBB72294F06,LNR-202600820,7,3,4,กรุงเทพมหานคร,4,74000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF9CB8AD9626B54001,LNR-202600821,8,1,3,ปทุมธานี,5,62000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF1E51C8220EC94CBB,LNR-202600822,9,1,2,กรุงเทพมหานคร,6,68000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF2BB2FD2F005C4979,LNR-202600823,2,3,5,กรุงเทพมหานคร,1,74000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFFCC1A2CB24004244,LNR-202600824,8,1,2,นครราชสีมา,3,57000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF404F3E3C4FE54095,LNR-202600825,7,3,3,เชียงใหม่,4,39000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF79BB696C2B8C4397,LNR-202600826,8,6,1,นนทบุรี,3,31000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF4F7985F002F2486C,LNR-202600827,7,3,1,นนทบุรี,7,35000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF5D0A7402C490478E,LNR-202600828,7,4,3,กรุงเทพมหานคร,3,25000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF81B338B522B24C3A,LNR-202600829,4,5,1,ขอนแก่น,2,45000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFF7CE5A8F474644A7,LNR-202600830,5,3,2,นนทบุรี,1,29000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF455C09B7E8884927,LNR-202600831,4,1,4,นนทบุรี,7,59000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFEF223955383E466F,LNR-202600832,2,1,5,ภูเก็ต,4,51000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF74EDA60EB73D4FF8,LNR-202600833,4,5,4,กรุงเทพมหานคร,4,27000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF169C2533633E4FCE,LNR-202600834,2,4,1,นนทบุรี,1,74000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF01A5EBE4EA604CEC,LNR-202600835,3,6,2,เชียงใหม่,7,32000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF11B32B5A4F084864,LNR-202600836,3,1,1,เชียงใหม่,6,71000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF422E867FA9904871,LNR-202600837,1,3,2,ปทุมธานี,2,78000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF19A650E16DB741CF,LNR-202600838,5,2,3,นนทบุรี,4,87000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF82A6BCC971B647A4,LNR-202600839,1,4,3,กรุงเทพมหานคร,6,62000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF57094BA0C1674BD6,LNR-202600840,1,6,4,กรุงเทพมหานคร,5,56000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF83ED924469C24689,LNR-202600841,7,5,3,นนทบุรี,7,46000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF9AD88C8D8D934906,LNR-202600842,2,6,3,ขอนแก่น,1,37000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFA1714ABBA39E490A,LNR-202600843,9,6,5,เชียงใหม่,5,65000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF1DA7968908884D5C,LNR-202600844,7,3,5,เชียงใหม่,1,66000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF5FC5B01B8FB3497D,LNR-202600845,7,2,4,ภูเก็ต,7,84000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF8C85CEF6A8274EE7,LNR-202600846,4,1,2,เชียงใหม่,3,39000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF4519C56001674CEE,LNR-202600847,8,1,3,กรุงเทพมหานคร,7,31000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFAF4B4A2B0BD44E10,LNR-202600848,5,3,1,นนทบุรี,2,58000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF8802B66B9ED04EAE,LNR-202600849,4,6,3,ภูเก็ต,5,33000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF6E3737890FD34DC8,LNR-202600850,10,5,2,นนทบุรี,6,78000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF6ED3F1F7B85B48B9,LNR-202600851,6,1,5,กรุงเทพมหานคร,6,86000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF452159FE06B04B32,LNR-202600852,10,6,4,กรุงเทพมหานคร,7,29000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF80274D9293BA4D17,LNR-202600853,8,5,1,เชียงใหม่,6,59000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFF0D983A6B3B94444,LNR-202600854,3,6,5,กรุงเทพมหานคร,3,81000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF5C30BA4220784556,LNR-202600855,5,1,5,ชลบุรี,3,44000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF9329C3033D8F464C,LNR-202600856,3,3,2,ภูเก็ต,1,60000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF1FCD74D030554014,LNR-202600857,5,1,5,สงขลา,4,46000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF0F92CC8867EF4BD6,LNR-202600858,9,3,1,เชียงใหม่,7,27000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF7EA05E6F05074FC2,LNR-202600859,8,4,5,กรุงเทพมหานคร,2,30000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF4E1A0B4F6208476E,LNR-202600860,10,4,1,ภูเก็ต,3,65000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFB06263D7748947CF,LNR-202600861,4,2,5,นนทบุรี,6,46000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF3BD5C181CB864BDE,LNR-202600862,1,3,3,กรุงเทพมหานคร,2,60000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFF2AEB09125464F8B,LNR-202600863,2,3,4,กรุงเทพมหานคร,1,53000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF702AE4031B5B495E,LNR-202600864,3,5,5,ชลบุรี,5,58000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF6DA1C35CEAA34ED0,LNR-202600865,6,1,2,นนทบุรี,1,29000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF7A3A50742CBB4F02,LNR-202600866,5,1,3,กรุงเทพมหานคร,1,82000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF20C29353DC5A4103,LNR-202600867,10,4,5,ปทุมธานี,5,70000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF6656554FAB784903,LNR-202600868,2,6,1,ภูเก็ต,3,70000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF5DD16ED89EC24ADB,LNR-202600869,3,6,4,สงขลา,2,48000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF09A29885706340DC,LNR-202600870,7,2,4,นนทบุรี,4,70000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF56C1D752D1CD4A74,LNR-202600871,6,2,3,สงขลา,3,80000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF476CA8EC905C4A61,LNR-202600872,3,4,2,นครราชสีมา,4,42000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFF8869047B0FA49CD,LNR-202600873,1,6,3,นครราชสีมา,4,80000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF52194D3EC67A4830,LNR-202600874,7,6,3,ขอนแก่น,6,65000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF42DB45CDC6964208,LNR-202600875,10,5,5,เชียงใหม่,7,74000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF9E89866A241949E4,LNR-202600876,9,4,2,นนทบุรี,1,44000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF65AF27C515B74595,LNR-202600877,5,4,2,ขอนแก่น,1,39000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF3113FF41CAFD4F7F,LNR-202600878,9,6,5,ภูเก็ต,2,75000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF8947B1D34E8B4E51,LNR-202600879,7,4,2,กรุงเทพมหานคร,2,59000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFA1E6B2447C7645D7,LNR-202600880,4,1,5,กรุงเทพมหานคร,5,45000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFD7939DB027774B50,LNR-202600881,1,1,1,ชลบุรี,2,74000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF7354DA3F4082457D,LNR-202600882,2,4,2,เชียงใหม่,2,53000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF1034138A07DF4287,LNR-202600883,5,1,1,เชียงใหม่,5,69000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFF4770253B0704433,LNR-202600884,4,2,1,เชียงใหม่,4,48000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF171AE72C24FD41F4,LNR-202600885,3,1,4,นนทบุรี,7,69000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF608CDAEC07CA4899,LNR-202600886,10,1,5,ชลบุรี,3,72000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF2322ADD0897F4050,LNR-202600887,8,2,4,ขอนแก่น,2,28000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF4BA181CF08D74763,LNR-202600888,3,6,5,ปทุมธานี,4,30000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF2E470D7182164934,LNR-202600889,10,4,1,ชลบุรี,3,33000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFD85384C470164032,LNR-202600890,6,4,4,กรุงเทพมหานคร,3,33000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF6E6B5B9791CB4DD4,LNR-202600891,2,2,1,นนทบุรี,5,60000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF212C779C4C6E452B,LNR-202600892,5,6,5,ชลบุรี,1,65000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFC843041E4AB143FB,LNR-202600893,3,6,3,นครราชสีมา,4,28000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFEC8DD5CF99854EDF,LNR-202600894,7,1,3,นครราชสีมา,1,82000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF92C193535AF74572,LNR-202600895,1,3,3,เชียงใหม่,6,65000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF7260C0EE7A3F4AEC,LNR-202600896,8,1,3,กรุงเทพมหานคร,1,86000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF330987752D7244CA,LNR-202600897,4,2,3,ชลบุรี,2,37000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF8D055F9C94514ABD,LNR-202600898,5,1,5,กรุงเทพมหานคร,7,26000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF801262EDD9AA4EF5,LNR-202600899,10,5,4,สงขลา,1,58000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF3E1BF14BBD4A4B67,LNR-202600900,4,1,4,นนทบุรี,3,34000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFBD0B702A929A45C4,LNR-202600901,1,4,2,ปทุมธานี,3,74000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF4CCC0861D49F4952,LNR-202600902,9,4,3,สงขลา,5,42000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF3FB39932D61242EA,LNR-202600903,3,3,1,กรุงเทพมหานคร,2,30000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFEEEDB0F9467D401C,LNR-202600904,3,1,2,เชียงใหม่,1,73000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFA7EAC5C8D49A4F61,LNR-202600905,4,5,2,กรุงเทพมหานคร,3,70000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF1219600BEA6441BC,LNR-202600906,7,4,3,นนทบุรี,3,59000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFB7F15115458F4B0E,LNR-202600907,8,3,2,นครราชสีมา,2,76000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF2E0574E304C24D93,LNR-202600908,1,6,5,กรุงเทพมหานคร,3,48000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFEC7C1CD0E971465D,LNR-202600909,8,1,4,กรุงเทพมหานคร,5,68000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFCC63D6A6383D4644,LNR-202600910,1,3,1,นนทบุรี,6,83000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFD2EA59D05DFF4D24,LNR-202600911,1,3,2,กรุงเทพมหานคร,7,63000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF437F91DDC5474FE2,LNR-202600912,5,5,4,กรุงเทพมหานคร,6,68000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF8B59B0690CD44D51,LNR-202600913,7,5,3,ชลบุรี,5,57000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF6E567FAEB69B4020,LNR-202600914,5,1,2,ชลบุรี,2,71000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF5BF7C07A2CC74188,LNR-202600915,8,2,3,สงขลา,7,30000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF720D0C84958B4F2D,LNR-202600916,8,3,3,สงขลา,2,36000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF9E6AD8FE94544A26,LNR-202600917,2,1,1,กรุงเทพมหานคร,5,64000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF293EE472CB4F44E2,LNR-202600918,3,3,1,ภูเก็ต,4,27000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFCE01F7E75B7F4D35,LNR-202600919,6,3,3,เชียงใหม่,4,52000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF411FBC83DF9E4180,LNR-202600920,7,6,5,นนทบุรี,1,55000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF90763A3BBAD04DAC,LNR-202600921,10,3,3,ชลบุรี,1,76000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFE6865FCD1C37464C,LNR-202600922,5,3,5,นครราชสีมา,6,60000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF158EF1EB3299467E,LNR-202600923,4,1,5,กรุงเทพมหานคร,1,47000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF755752A5D32646C4,LNR-202600924,7,2,4,นนทบุรี,2,74000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF89E4538C62C0475A,LNR-202600925,9,1,2,เชียงใหม่,6,84000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFBB170AB8C5F24274,LNR-202600926,7,5,1,ชลบุรี,4,29000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF1A989D6B21414447,LNR-202600927,7,2,5,นนทบุรี,1,86000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF165B3FCF023F4C20,LNR-202600928,1,4,3,ชลบุรี,7,35000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF23D48484BD48445D,LNR-202600929,2,3,2,นครราชสีมา,3,73000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFB8065F52B9184C30,LNR-202600930,4,3,5,ปทุมธานี,1,41000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF44A604BD42A547B6,LNR-202600931,4,5,2,ปทุมธานี,6,34000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF60BC5528D9A44ED4,LNR-202600932,4,3,1,ชลบุรี,6,44000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF4BC7EE352BA2419A,LNR-202600933,2,4,2,สงขลา,6,43000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFB8D3B9A88B3E4C5A,LNR-202600934,3,1,4,กรุงเทพมหานคร,6,87000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF6FD6B798D39F4B30,LNR-202600935,10,4,1,นนทบุรี,7,39000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFC6201108F40C4CF1,LNR-202600936,3,4,3,ภูเก็ต,2,30000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFC34C119DF65F4967,LNR-202600937,6,1,5,ชลบุรี,4,45000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFF248E648F8FF422F,LNR-202600938,9,3,4,นนทบุรี,4,58000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF55DC71D1648A4D7F,LNR-202600939,10,3,3,กรุงเทพมหานคร,7,42000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF37E86C6170D3467B,LNR-202600940,3,3,3,นนทบุรี,7,76000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF1C86447F458D43A5,LNR-202600941,4,3,5,สงขลา,6,45000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFACB5F3E4DCDD4284,LNR-202600942,8,4,4,ปทุมธานี,6,36000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFA854DDBC6BD94FA7,LNR-202600943,7,5,3,กรุงเทพมหานคร,5,57000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFF99829234F2A4559,LNR-202600944,6,3,3,ขอนแก่น,7,30000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF9C2A19A377DC4ADB,LNR-202600945,2,6,4,เชียงใหม่,6,33000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF5C7737E5F5BA4798,LNR-202600946,8,3,1,เชียงใหม่,5,46000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF0E3477CAF431401B,LNR-202600947,9,4,4,เชียงใหม่,4,69000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFA852BBB8FB2E461B,LNR-202600948,8,3,4,เชียงใหม่,7,51000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFF5F18060AFE5462E,LNR-202600949,6,2,5,กรุงเทพมหานคร,3,73000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFB16CED12BC3540C0,LNR-202600950,1,3,1,กรุงเทพมหานคร,2,58000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFB5BF596CD10246E5,LNR-202600951,1,6,4,เชียงใหม่,4,33000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF49A6D33D0A1F4495,LNR-202600952,7,2,4,เชียงใหม่,3,40000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF7D0F8B6C37AE44F0,LNR-202600953,10,1,5,ชลบุรี,3,84000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFB9A2A9C6D39C4167,LNR-202600954,6,3,2,กรุงเทพมหานคร,6,59000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF8CDFD78D97B54135,LNR-202600955,4,5,4,นนทบุรี,4,67000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFB6D57A5ACDB647E8,LNR-202600956,8,6,1,ปทุมธานี,7,47000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF2D8B19F7EFA64B8C,LNR-202600957,2,4,4,ชลบุรี,6,39000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF4AF0A0E66E7F4B57,LNR-202600958,5,5,5,นครราชสีมา,3,41000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFBAF8FCEE0384432E,LNR-202600959,7,5,4,เชียงใหม่,7,61000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREF23AF57A78FAB440F,LNR-202600960,3,5,5,ภูเก็ต,2,86000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFDDFEA9535D8C4C1C,LNR-202600961,5,6,4,สงขลา,6,61000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PREFD13E8D8181694BF5,LNR-202600962,4,1,1,ชลบุรี,6,38000,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
